index,상호명,상권업종소분류명,시도명,시군구명,행정동명,지번주소,도로명주소,층정보,경도,위도
17575,창명당,종합소매,서울특별시,동대문구,제기동,서울특별시 동대문구 제기동 1019번지 ,"서울특별시 동대문구 고산자로36길 3, (제기동)",1,127.0391266,37.57903065
17576,애플,종합소매,서울특별시,중구,회현동,서울특별시 중구 남창동 49-1번지 ,"서울특별시 중구 남대문시장4길 21, (남창동)",2,126.9776392,37.55917778
17577,웰빙,종합소매,서울특별시,중랑구,망우본동,서울특별시 중랑구 망우동 463-1번지 ,"서울특별시 중랑구 망우로62길 48, (망우동)",1,127.098246,37.59701342
17578,영아트,종합소매,서울특별시,성북구,정릉3동,서울특별시 성북구 정릉동 396-41번지 ,"서울특별시 성북구 보국문로11길 23, (정릉동)",2,127.0087557,37.60855888
17579,popstore,종합소매,서울특별시,관악구,난곡동,서울특별시 관악구 신림동 725-19번지 ,"서울특별시 관악구 미성3길 31, (신림동)",1,126.9176012,37.47337679
17580,사명공업사,종합소매,서울특별시,영등포구,양평1동,서울특별시 영등포구 양평동1가 247,서울특별시 영등포구 영등포로 39,2,126.885902,37.52353163
17581,K.K,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 217-92번지 ,"서울특별시 중구 청계천로 318, (신당동)",3,127.0137582,37.56935146
17582,리버,종합소매,서울특별시,종로구,창신1동,서울특별시 종로구 창신동 436-65번지 ,"서울특별시 종로구 청계천로 319, (창신동)",2,127.0133522,37.57009594
17583,갤럭시,종합소매,서울특별시,중구,광희동,서울특별시 중구 을지로6가 17-415번지 ,"서울특별시 중구 장충단로13길 34, (을지로6가)",3,127.006897,37.56860014
17584,선경사,종합소매,서울특별시,동대문구,제기동,서울특별시 동대문구 제기동 620-28번지 ,"서울특별시 동대문구 경동시장로 34-1, (제기동)",,127.0406956,37.58204388
17585,가죽공방,종합소매,서울특별시,도봉구,쌍문1동,서울특별시 도봉구 쌍문동 495-69번지 ,"서울특별시 도봉구 삼양로154길 36, (쌍문동)",1,127.0152484,37.65555712
17586,상명,종합소매,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로6가 262-1번지 ,"서울특별시 종로구 종로 266, (종로6가)",,127.0073106,37.57069404
17587,하센쇼핑나2호,종합소매,서울특별시,성북구,길음1동,서울특별시 성북구 길음동 535-8번지 ,"서울특별시 성북구 동소문로 227, (길음동)",1,127.0215732,37.60277305
17588,히트,종합소매,서울특별시,종로구,창신1동,서울특별시 종로구 창신동 436-78번지 ,"서울특별시 종로구 청계천로 307, (창신동)",1,127.0119263,37.57006599
17589,39도씨,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 777번지 ,"서울특별시 중구 마장로1길 21, (신당동)",,127.0118996,37.56866014
17590,시랑도기,종합소매,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로6가 262-1번지 ,"서울특별시 종로구 종로 266, (종로6가)",,127.0073106,37.57069404
17591,성림상사,종합소매,서울특별시,동대문구,제기동,서울특별시 동대문구 제기동 965-1번지 ,"서울특별시 동대문구 약령중앙로8길 10, (제기동)",,127.0377361,37.58151521
17592,뽀네트,종합소매,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로6가 262-1번지 ,"서울특별시 종로구 종로 266, (종로6가)",,127.0073106,37.57069404
17593,미경사,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 213-8번지 ,"서울특별시 중구 마장로1길 22, (신당동)",2,127.0127573,37.56885653
17594,대흥사,종합소매,서울특별시,중구,회현동,서울특별시 중구 남창동 49-1번지 ,"서울특별시 중구 남대문시장4길 21, (남창동)",2,126.9776392,37.55917778
17595,로가,종합소매,서울특별시,은평구,갈현1동,서울특별시 은평구 갈현동 399-15번지 ,"서울특별시 은평구 연서로29길 14-4, (갈현동)",3,126.918787,37.61919394
17596,타레사,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 777번지 ,"서울특별시 중구 마장로1길 21, (신당동)",,127.0118996,37.56866014
17597,복응사,종합소매,서울특별시,영등포구,신길1동,서울특별시 영등포구 신길동 116-15번지 ,"서울특별시 영등포구 도신로60길 7, (신길동)",1,126.9175663,37.51105829
17598,은레시피,종합소매,서울특별시,중구,회현동,서울특별시 중구 남창동 49-1번지 ,"서울특별시 중구 남대문시장4길 21, (남창동)",1,126.9776392,37.55917778
17599,홍성상회,종합소매,서울특별시,중구,광희동,서울특별시 중구 인현동2가 192-3번지 ,"서울특별시 중구 퇴계로41길 45, (인현동2가)",1,126.9954258,37.56384469
17600,강남스타일,종합소매,서울특별시,종로구,종로1.2.3.4가동,서울특별시 종로구 예지동 2-1번지 ,"서울특별시 종로구 창경궁로 88, (예지동)",,126.9995986,37.57007029
17601,포커스,종합소매,서울특별시,종로구,종로1.2.3.4가동,서울특별시 종로구 예지동 2-1번지 ,"서울특별시 종로구 창경궁로 88, (예지동)",,126.9995986,37.57007029
17602,톡,종합소매,서울특별시,중구,회현동,서울특별시 중구 남창동 49-1번지 ,"서울특별시 중구 남대문시장4길 21, (남창동)",1,126.9776392,37.55917778
17603,동서,종합소매,서울특별시,동대문구,제기동,서울특별시 동대문구 제기동 1019번지 ,"서울특별시 동대문구 고산자로36길 3, (제기동)",1,127.0391266,37.57903065
17604,도쿄,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 775번지 ,"서울특별시 중구 마장로 13, (신당동)",3,127.0113809,37.56850262
17605,웰빙식품,종합소매,서울특별시,금천구,시흥1동,서울특별시 금천구 시흥동 873-26번지 ,"서울특별시 금천구 시흥대로62길 65, (시흥동)",1,126.9027221,37.45720985
17606,피카티,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 775번지 ,"서울특별시 중구 마장로 13, (신당동)",,127.0113809,37.56850262
17607,영동봉투,종합소매,서울특별시,강남구,논현1동,서울특별시 강남구 논현동 145-1번지 ,"서울특별시 강남구 학동로4길 33, (논현동)",1,127.0238912,37.50934474
17608,까마타,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 213-8번지 ,"서울특별시 중구 마장로1길 22, (신당동)",1,127.0127573,37.56885653
17609,DNA,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 213-8번지 ,"서울특별시 중구 마장로1길 22, (신당동)",3,127.0127573,37.56885653
17610,밀라,종합소매,서울특별시,종로구,창신1동,서울특별시 종로구 창신동 436-65번지 ,"서울특별시 종로구 청계천로 319, (창신동)",2,127.0133522,37.57009594
17611,형창,종합소매,서울특별시,동대문구,제기동,서울특별시 동대문구 제기동 1019번지 ,"서울특별시 동대문구 고산자로36길 3, (제기동)",1,127.0391266,37.57903065
17612,에듀센터,종합소매,서울특별시,성북구,돈암2동,서울특별시 성북구 돈암동 609-1번지 한진아파트 ,"서울특별시 성북구 성북로4길 52, (돈암동, 한진아파트)",9,127.0126909,37.59446358
17613,아케이드전자,종합소매,서울특별시,중구,을지로동,서울특별시 중구 산림동 207-2번지 ,"서울특별시 중구 을지로 157, (산림동)",2,126.9954383,37.5671336
17614,D.M,종합소매,서울특별시,중구,회현동,서울특별시 중구 남창동 49-1번지 ,"서울특별시 중구 남대문시장4길 21, (남창동)",2,126.9776392,37.55917778
17615,동건식품,종합소매,서울특별시,동대문구,제기동,서울특별시 동대문구 제기동 1019번지 ,"서울특별시 동대문구 고산자로36길 3, (제기동)",1,127.0391266,37.57903065
17616,경기,종합소매,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로6가 262-1번지 ,"서울특별시 종로구 종로 266, (종로6가)",,127.0073106,37.57069404
17617,앤,종합소매,서울특별시,중구,회현동,서울특별시 중구 남창동 49-1번지 ,"서울특별시 중구 남대문시장4길 21, (남창동)",2,126.9776392,37.55917778
17618,미터널,종합소매,서울특별시,중구,회현동,서울특별시 중구 회현동1가 202-1번지 ,"서울특별시 중구 남대문로 36, (회현동1가)",,126.9797542,37.56095311
17619,경희상사,종합소매,서울특별시,중구,회현동,서울특별시 중구 남창동 51-1번지 ,"서울특별시 중구 소월로 3, (남창동)",2,126.9761879,37.55936344
17620,엠제이스포츠,종합소매,서울특별시,중구,광희동,서울특별시 중구 을지로6가 17-48번지 ,"서울특별시 중구 청계천로 274, (을지로6가)",,127.0080294,37.5694206
17621,톡톡걸,종합소매,서울특별시,중구,회현동,서울특별시 중구 남창동 52-1번지 ,"서울특별시 중구 남대문시장4길 32, (남창동)",2,126.9770226,37.55874895
17622,성민사,종합소매,서울특별시,중구,광희동,서울특별시 중구 을지로6가 17-48번지 ,"서울특별시 중구 청계천로 274, (을지로6가)",,127.0080294,37.5694206
17623,엘프스,종합소매,서울특별시,중구,회현동,서울특별시 중구 남창동 49-1번지 ,"서울특별시 중구 남대문시장4길 21, (남창동)",2,126.9776392,37.55917778
17624,대정상사,종합소매,서울특별시,동대문구,제기동,서울특별시 동대문구 제기동 620-81번지 ,"서울특별시 동대문구 경동시장로 28-1, (제기동)",1,127.0407817,37.58151297
17625,수연,종합소매,서울특별시,중구,광희동,서울특별시 중구 을지로6가 17-48번지 ,"서울특별시 중구 청계천로 274, (을지로6가)",,127.0080294,37.5694206
17626,루찌,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 775번지 ,"서울특별시 중구 마장로 13, (신당동)",,127.0113809,37.56850262
17627,동창,종합소매,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로6가 262-1번지 ,"서울특별시 종로구 종로 266, (종로6가)",,127.0073106,37.57069404
17628,현피DNC2,종합소매,서울특별시,금천구,시흥1동,서울특별시 금천구 시흥동 853-38번지 ,"서울특별시 금천구 독산로39길 52, (시흥동)",1,126.9031225,37.45765509
17629,81사,종합소매,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로6가 262-1번지 ,"서울특별시 종로구 종로 266, (종로6가)",,127.0073106,37.57069404
17630,현대상회,종합소매,서울특별시,중구,회현동,서울특별시 중구 남창동 33-1번지 ,"서울특별시 중구 남대문시장4길 9, (남창동)",2,126.9776554,37.55965547
17631,SYSTEM,종합소매,서울특별시,종로구,종로5.6가동,서울특별시 종로구 종로6가 262-1번지 ,"서울특별시 종로구 종로 266, (종로6가)",4,127.0073106,37.57069404
17632,일진케스,종합소매,서울특별시,중구,을지로동,서울특별시 중구 산림동 207-2번지 ,"서울특별시 중구 을지로 157, (산림동)",2,126.9954383,37.5671336
17633,아라다,종합소매,서울특별시,중구,광희동,서울특별시 중구 을지로6가 17-48번지 ,"서울특별시 중구 청계천로 274, (을지로6가)",,127.0080294,37.5694206
17634,가미르,종합소매,서울특별시,중구,광희동,서울특별시 중구 을지로6가 17-415번지 ,"서울특별시 중구 장충단로13길 34, (을지로6가)",,127.006897,37.56860014
17635,ANYA,종합소매,서울특별시,영등포구,당산1동,서울특별시 영등포구 당산동2가 30-2번지 ,"서울특별시 영등포구 영등포로 109, (당산동2가)",,126.8943817,37.52234085
17636,hong,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 777번지 ,"서울특별시 중구 마장로1길 21, (신당동)",,127.0118996,37.56866014
17637,샤브리나,종합소매,서울특별시,중구,회현동,서울특별시 중구 남창동 49-1번지 ,"서울특별시 중구 남대문시장4길 21, (남창동)",1,126.9776392,37.55917778
17638,한진로라,종합소매,서울특별시,영등포구,영등포동,서울특별시 영등포구 영등포동2가 94-319번지 ,"서울특별시 영등포구 버드나루로3길 1, (영등포동2가)",1,126.9119943,37.52088254
17639,인포리,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 777번지 ,"서울특별시 중구 마장로1길 21, (신당동)",,127.0118996,37.56866014
17640,제니퍼,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 213-8번지 ,"서울특별시 중구 마장로1길 22, (신당동)",3,127.0127573,37.56885653
17641,마린,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 213-51번지 ,"서울특별시 중구 마장로1가길 17, (신당동)",1,127.0132217,37.56883338
17642,상호양행,종합소매,서울특별시,중구,신당동,서울특별시 중구 신당동 777번지 ,"서울특별시 중구 마장로1길 21, (신당동)",,127.0118996,37.56866014
17643,로언패밀리,종합소매,서울특별시,중구,회현동,서울특별시 중구 남창동 33-1번지 ,"서울특별시 중구 남대문시장4길 9, (남창동)",2,126.9776554,37.55965547
